region_code,share_count,hashtag_names,like_count,username,video_description,view_count,comment_count,id
US,0,"['elementary', 'middleschool', 'homeschool', 'specialneeds', 'dyslexia', 'mathusee', 'brainquest', 'miacademy', 'howtohomeschool', 'specialneedshomeschool']",21,kenderfrog,#homeschool #specialneeds #dyslexia #mathusee #brainquest #howtohomeschool #elementary #specialneedshomeschool #miacademy #middleschool @carsondellosaeducation @BrainQuest @Demme Learning ,321,0,7375159728172961070
US,0,"['dyslexia', 'neurodivergent', 'learningdisability', 'adultadhd', 'advocateforyourself', 'careercoaching', 'neurodiversityjourney']",11,iamcapeable,Change is scary especially when you feel like you have to do it alone. But you don’t have to make them alone. Support is here when you are ready. #NeurodiversityJourney #learningdisability #careercoaching #dyslexia #advocateforyourself #neurodivergent #adultadhd ,306,0,7375154899526618414
US,10,"['teacher', 'adhd', 'autism', 'lifehacks', 'dyslexia', 'workoutroutine', 'homeworkhacks', 'neurodivergent', 'teachersoftiktok', 'cleantok', 'workouthack', 'exercisehack', 'cleantok101']",130,kaypal7,"You dont have to turn the volume down, but if repedative videos replaying bothers you, I wouldnt want that to dissuade you from playing the game. 😁 #lifehacks #cleantok #cleantok101 #homeworkhacks #exercisehack #workouthack #workoutroutine #teacher #adhd #autism #dyslexia #neurodivergent #teachersoftiktok ",932,28,7375150148428549419
US,0,"['barenakedladies', 'summer', 'love', 'memories', 'superman', 'familyfun', 'thor', 'marvel', 'celebrity', 'parenting', 'thewonderyears', 'dccomics', 'fatherhood', 'antman', 'interview', 'fantasticfour', 'comicbooks', 'dyslexia', 'marv', 'bookstagram', 'havefunoutthere', 'mustread', 'memoir', 'homeandalone', 'amreading', 'danielstern', 'artoffatherhood', 'booksbyactors']",6,artoffatherhood,"Happy Fatherhood Friday! As we head into the weekend, check out this week's fatherhood content over at my site and podcast, The Art of Fatherhood.  ⏹ An Art of Fatherhood interview with @RealDanielStern.. Thanks to @Academy Sports + Outdoors for sponsoring this week's episode.   ⏹ These Dads Are Doing It Right –  Part 198 – Dads In Comic Books That Are Beyond Heroic  ⏹ Have Fun Out There This Summer With Your Family  ⏹ Son Challenges Dad In A Wordle Challenge To See Who Has To Do Chores  ⏹ Collector of The Week – NBA Jersey Collection   ⏹ An Art of Fatherhood Podcast with @kevinhearnmusic  Make sure you download and subscribe to my podcast, The Art of Fatherhood and check out my site over at https://artoffatherhood.net  #DanielStern #HomeAndAlone #Marv #TheWonderYears #memoir #mustread #bookstagram #amreading #celebrity #booksbyactors #dyslexia #artoffatherhood #interview #fatherhood #comicbooks @DCOfficial @Marvel #DCComics #Marvel #Superman #FantasticFour #Thor #AntMan #parenting #love #familyfun #summer #memories #artoffatherhood #parenting #HaveFunOutThere @NBA @BarenakedLadiesMusic #BarenakedLadies",236,0,7375129173041466670
US,0,"['proudmom', 'singlemom', 'dyslexia', 'publicschool', 'thankyouteachers', 'iep', 'adhdkid', 'educationsystem', 'payteachersmore', 'endgunviolence🚫', 'freepalestine❤️🇵🇸']",24,kristinecrook.realtor,A #thankyouteachers to those who have helps my son become a reader. #dyslexia #adhdkid #iep #freepalestine❤️🇵🇸 #endgunviolence🚫 #publicschool #educationsystem #payteachersmore #proudmom #singlemom ,423,1,7375032339195497774
US,21,"['fyp', 'mentalhealth', 'dyslexic', 'dyslexia', 'unhinged', 'depression']",103,indecentclothingco,#fyp #unhinged #mentalhealth #dyslexia #depression #dyslexic ,6514,0,7374980195985542430
US,4,"['outschool', 'dyslexia', 'wahm', 'onlineteacher', 'teachertok', 'outschoolteacher', 'ortongillingham', 'virtualteacher', 'ogtutor']",37,momentswithkatie,I teach a phonics for dyslexic learners class on Outschool. I absolutely love my students ❤️ especially the ones I’ve had for over three years. #outschoolteacher #onlineteacher #wahm #virtualteacher #ortongillingham #ogtutor #dyslexia #outschool #teachertok ,1168,5,7374963807329996078
US,9,"['parenting', 'adhd', 'autism', 'specialneeds', 'dyslexia']",335,christy_faith,#autism #adhd #dyslexia #specialneeds #parenting ,3650,52,7374957782472379694
US,1,"['funny', 'silly', 'trending', 'meme', 'funnyvideo', 'adhd', 'dyslexic', 'dyslexia', 'adhdproblems', 'dyslexiasquad', 'adhdcheck', 'adhdtiktok']",20,lactosetheintolerant28,I CANT. THATS THE PROBLEM. #dyslexia#dyslexic#funny#meme#trending#silly#funnyvideo#dyslexiasquad#adhd#adhdtiktok#adhdcheck#adhdproblems ,159,2,7374949749230751022
US,14,"['relatable', 'poem', 'poetry', 'dyslexia', 'somewhatrelatable', 'learningdisabilityawareness']",94,thelifeofanobserverr,Waiting for Wisdom to Arrive #dyslexia #learningdisabilityawareness #poetry #poem #relatable #somewhatrelatable ,1785,8,7374933433987992875
US,9,"['dyslexic', 'dyslexia', 'dyslexicproblems', 'dyselxiasquad']",169,theindigosystem27,im doing my best ok😭😭😭  #dyslexia #dyselxiasquad #dyslexic #dyslexicproblems ,1852,6,7374931680374607147
US,0,"['help', 'foryou', 'parents', 'dyslexic', 'dyslexia']",7,lylae98,Guys dont mind the background noise #dyslexia #dyslexic #parents #help #foryou ,112,0,7374917770875571498
US,3,"['autism', 'dyslexia', 'disability', 'autoimmunedisease', 'samsungupdate', 'loeysdietz', 'speechtotext', 'disabilitytiktok']",43,theresa_t88,#samsungupdate #speechtotext #dyslexia #autism #loeysdietz #autoimmunedisease #disability #disabilitytiktok ,1900,15,7374911350398782766
US,0,"['familyfun', 'specialed', 'adhd', 'downsyndrome', 'education', 'autism', 'asd', 'autismawareness', 'specialneeds', 'sped', 'autismmom', 'dyslexia', 'aba', 'disability', 'specialeducation', 'autismacceptance', 'onlinetutoring', 'learningdisabilities', 'autismfamily', 'familyactivities', 'speechtherapy', 'spedfamily', 'autismparent', 'adhdparenting', 'parentinghelp', 'parentsofinstagram', 'parentingsupport', 'parentingresources', 'learningloss', 'summerlearningloss']",4,spedresource,"As parents, after a couple of weeks of summer break, we often wonder if another round of Xbox or episode of our child's favorite TV show is really necessary. 🤷‍♀️ With summer brain atrophy becoming more prevalent to our children...how can we make sure they have fun over the summer but don't regress too much 🤔 academically? Well, there are fun academic activities you could do with your children to help them!! 🎉 Check out our article linked below for 3 family fun activities that stop summer brain atrophy!! https://specialedresource.com/3-family-fun-activities-that-stop-summer-brain-atrophy . . . . . . . . . #specialeducation #autism #specialneeds #onlinetutoring #autismawareness #education #summerlearningloss #adhd #familyfun #familyactivities #learningloss #sped #asd #spedfamily #speechtherapy #downsyndrome #dyslexia #disability #parentinghelp #autismacceptance #autismmom #parentingresources #parentsofinstagram #autismfamily #specialed #aba #adhdparenting #autismparent #parentingsupport #learningdisabilities",259,0,7374901103877672238
US,0,"['reading', 'books', 'parents', 'classroom', 'education', 'teach', 'ai', 'technology', 'tutoring', 'schooling', 'tutor', 'dyslexia', 'teacherhelp', 'equity', 'edtech', 'readability', 'deeperlearning', 'readingapp', 'readinglevel', 'littlereaders', 'howtomakereadingfun', 'strugglingreader']",0,readabilityapp,Did you know you're using at least 6 regions of your brain just to read this post? Check out this overview of the key regions and their functions during the act of reading in our comprehensive guide! . . . . . #readability #readingapp #deeperlearning #strugglingreader #reading #ai #technology #edtech #education #classroom #schooling #teacherhelp #teach #littlereaders #equity #parents #tutor #tutoring #books #howtomakereadingfun #readinglevel #dyslexia ,56,0,7374879455648517407
US,0,"['business', 'driver', 'contractor', 'dyslexia']",30,thedyslexichustle,The math behind hiring a driver #dyslexia #business #driver #contractor,468,0,7374878758869683498
US,0,"['focus', 'adhd', 'pla', 'dyslexia', '3dprinted', '3dprint', 'readingruler', 'booktok', 'linereader', 'readingdisability', 'readingguide', 'readingaid']",8,tindledesign,Lots of reading aids are getting shipped this week. I had the best little helper on my trip to the post office. #readingaid #linereader #readingguide #readingdisability #adhd #focus #readingruler #3dprinted #3dprint #pla #dyslexia #booktok ,294,0,7374868855698574634
US,5,"['magice', 'dyslexia', 'silente', 'phonics', 'teachablemoments', 'ortongillingham', 'scienceofreading', 'rayofhopeacademyflorida', 'wearetheconfidencebuilders']",43,rayofhopeacademy_fl,"Looks like this little guy is ready to learn the “Magic E” or “Silent E” phonics concept! 🤭 👩🏽‍🏫Teachable moments are opportunities that arise in everyday life to teach or impart knowledge, wisdom, or a lesson. 👩🏽‍🏫These moments are often unplanned and occur when a specific situation or event offers a chance to provide valuable information, guidance, or insight to help someone learn and grow. 👩🏽‍🏫Like in this clip, teachable moments can happen in various contexts, such as at home, in school, at work, or in social settings. They can be used by parents, teachers, mentors, or anyone in a position to educate others to help reinforce learning, encourage critical thinking, and promote personal development. #teachablemoments #phonics #magice #silente #ortongillingham #scienceofreading #dyslexia #rayofhopeacademyflorida #wearetheconfidencebuilders ",801,7,7374845047755312426
US,11,"['thankyou', 'blessed', 'texas', 'thankful', 'soexcited', 'fyp', 'dyslexic', 'tutoring', 'sped', 'grant', 'dyslexia', 'resources', 'sses', 'supportiveparents', 'graciasdios', 'fypシ゚']",27,i_cuadra,#dyslexia #dyslexic #grant #sses #texas #fyp #fypシ゚ #thankful #blessed #graciasdios #supportiveparents #thankyou #soexcited #tutoring #resources #sped www.spedtex.org and look up sses grant,2345,5,7374842604581637419
US,0,"['educate', 'advocate', 'dyslexia', 'dyslexiaadvocate', 'dyslexiadiva']",2,dyslexiadiva,#dyslexiadiva #dyslexia #advocate #educate #dyslexiaadvocate ,40,0,7374842048135875870
US,0,"['how', 'struggling', 'multi', 'homeschool', 'dyslexic', 'dyslexia', 'homeschooling']",2,silent.elephant.e,"HAS YOUR CHILD BEEN STRUGGLING WITH READING?  Phonetic Reading with Silent Elephant ""e"" SILENTELEPHANTE.COM  ON SALE NOW THRU MAY- 25% off Phonetic Reading with Silent Elephant ""e"" Parts 1-14 and the Educational Posters (excludes videos and training) silentelephante.com/store-Check out CODE LKAV6ZT, Afterpay available, or Amazon (Phonetic Reading with Silent Elephant ""e"")  #Homeschooling #Homeschool mom #How to homeschool #Multi -sensory curriculum #Dyslexia #Dyslexic #Struggling reader ",231,0,7374821653563460907
US,0,"['fallout', 'xbox', 'adhd', 'fyp', 'dyslexia', 'bethesda', 'fallout76', 'level500', 'xboxseriesx']",29,wastelandwabbit,Today I joined a new club. #fyp #fallout #Fallout76 #xbox #xboxseriesx #Bethesda #level500 #adhd #dyslexia ,609,5,7374820777075461419
US,24,"['dyslexic', 'dyslexia', 'dyslexie', 'dyslexicproblems', 'dyslexiaawareness', 'dyslexiaawarenessmonth', 'dyslexiasquad', 'dyslexiacheck', 'dyslexiasupport', 'dyslexiateacher', 'dyslexiamyths', 'dyslexiatiktok', 'dyslexicpov', 'dyskexicpower']",361,aprilmcmurtrey,"Dyslexia affects 15-20% of the population, yet most dyslexics don’t know they have it, which leads them to think they are less intelligent or less capable than their peers. This is not true! Dyslexia and intelligence are entirely unrelated. Please share awareness about dyskexia so this misubderstanding can be eliminated! #dyslexia #dyslexic #dyslexiasquad #dyslexiaawareness #dyslexicproblems #dyslexie #dyslexiamyths #dyslexiacheck #dyskexicpower #dyslexiatiktok #dyslexicpov #dyslexiateacher #dyslexiasupport #dyslexiaawarenessmonth ",12632,34,7374819934905404715
US,0,"['mcas', 'allergies', 'adhd', 'pridemonth', 'autism', 'fyp', 'homeschool', 'meds', 'autismawareness', 'lifeskill', 'dailymeds', 'lifeskills', 'dyslexia', 'raredisease', 'teachingkids', 'acfd', 'homeschooling', 'autismacceptance', 'homeschoolmom', 'tiktokshop', 'teachingkidslifelessons', 'medicineorganizer', 'acrocapitofemoraldysplasia', 'acrocapitofemoraldysplasiaawareness']",3,thatautisticmomagain,I linked it in case anyone else needs it.This is something we already had and used and we happened to find it on TikTok shop so I figured I would share it with yall! #homeschool #homeschooling #homeschoolmom #lifeskill #lifeskills #meds #dailymeds #teachingkidslifelessons #teachingkids #fyp #medicineorganizer #tiktokshop #acrocapitofemoraldysplasia #acrocapitofemoraldysplasiaawareness #acfd #raredisease #mcas #allergies #adhd #autism #autismacceptance #autismawareness #pridemonth #dyslexia ,333,0,7374817486253853998
US,0,"['mcas', 'allergies', 'adhd', 'pridemonth', 'autism', 'fyp', 'homeschool', 'meds', 'autismawareness', 'lifeskill', 'dailymeds', 'lifeskills', 'dyslexia', 'raredisease', 'teachingkids', 'acfd', 'homeschooling', 'autismacceptance', 'homeschoolmom', 'tiktokshop', 'teachingkidslifelessons', 'medicineorganizer', 'acrocapitofemoraldysplasia', 'acrocapitofemoraldysplasiaawareness']",5,thatautisticmom_backup,#homeschool #homeschooling #homeschoolmom #lifeskill #lifeskills #meds #dailymeds #teachingkidslifelessons #teachingkids #fyp #medicineorganizer #tiktokshop #acrocapitofemoraldysplasia #acrocapitofemoraldysplasiaawareness #acfd #raredisease #mcas #allergies #adhd #autism #autismacceptance #autismawareness #pridemonth #dyslexia ,36,0,7374817184440208682
US,0,"['did', 'ocd', 'epilepsy', 'adhd', 'bipolar', 'downsyndrome', 'tic', 'asd', 'tictok', 'autismawareness', 'abi', 'ptsd', 'synesthesia', 'dyslexia', 'hpd', 'bpd', 'npd', 'schitzophrenia', 'dyscalculia', 'misophonia', 'aspd', 'dysgraphia', 'sensoryissues', 'osdd', 'add', 'nuerodivergent']",51,mercuryxworld,A littke appreciation post to anyone who goes through their daily life as a N/D you are always valid dont let anyone tell you otherwise  ❤️#nuerodivergent #autismawareness #adhd #add #asd #aspd #bpd #npd #did #osdd #dyslexia #sensoryissues #dyscalculia #ptsd #dysgraphia #bipolar #epilepsy #ocd #abi #tic #tictok #schitzophrenia #misophonia #hpd #downsyndrome #synesthesia ,360,0,7374813380537830699
US,2,"['alexithymia', 'dyslexia', 'neurodivergent', 'dyslexiasquad']",15,bbcutiee1,#dyslexia #dyslexiasquad #alexithymia #neurodivergent ,242,3,7374806649858493739
US,0,"['dyslexia', 'learningtoread', 'parentsoftiktok', 'scienceofreading']",24,developingreadersacademy,"MANY struggling readers have gaps in their phonemic awareness, and if you dont help with it they will continue to struggle!! Would it be helpful to show how to help? #parentsoftiktok #learningtoread #dyslexia #scienceofreading ",533,0,7374803152383626539
US,0,"['reading', 'specialed', 'adhd', 'autism', 'aac', 'chronicillness', 'slp', 'advocate', 'dyslexia', 'publicschool', 'specialeducation', 'nonverbal', 'iep', 'slds', 'dysgraphia', 'fape', 'learningdisability', 'limbdifference', 'visualimpairment', 'iepmeeting', '504', 'nonverbalautism', 'parentsoftiktok', 'specialeducationteacher', 'readingfluency', 'twiceexceptional', 'specialeducationadvocate', 'complexcommunicator']",24,letsieptogether,"Disagreement can lead to lightblub moments for members of the team.  Remember, in the end we flare here for the student.  #iep #iep #specialeducation #publicschool #iepmeeting #504 #learningdisability #parentsoftiktok #adhd #specialed #twiceexceptional #slds #learningdisability #adhd #autism  #reading #slp #twiceexceptional   #iep #aac #fape #nonverbal #nonverbalautism #504 #advocate #complexcommunicator #chronicillness #specialeducationteacher #specialeducationadvocate #learningdisability #parentsoftiktok #visualimpairment #specialed #aac #readingfluency #limbdifference #dyslexia #dysgraphia ",382,3,7374797714661379371
