comment_count,region_code,video_description,hashtag_names,id,like_count,share_count,username,view_count
17,US,#openbodybuilding #bikini  #adibiarmy #hearthealth #wellness #amazon #bookrelease  #kindle #gearedup #fitness #bodybuilding #classicphysique #bikini #ifbb #npc #seromax #trainhard #gymtime #fitbody #contestprepcoach #eatbig #dallas #ripped #coach #dietitian #results #dominate ,"['kindle', 'dallas', 'fitness', 'coach', 'gymtime', 'bodybuilding', 'bikini', 'trainhard', 'amazon', 'npc', 'ripped', 'results', 'fitbody', 'wellness', 'dominate', 'eatbig', 'ifbb', 'dietitian', 'gearedup', 'classicphysique', 'hearthealth', 'bookrelease', 'contestprepcoach', 'openbodybuilding', 'adibiarmy', 'seromax']",7273179877493198122,169,0,armonadibi,6956
0,US,"* 𝙃𝙞𝙣𝙩 It’s not weight loss  Yes, cardio is good for burning calories,  It’s also a heart’s best friend! 🏃‍♀️ Engaging in cardio workouts not only sheds calories but also gives your heart a solid workout. 🫀  But here’s the fascinating part – cardio has a dual impact on your well-being. 🌟 It releases endorphins, those remarkable mood-enhancing hormones that alleviate stress and elevate your spirits. And a content heart is a healthier heart. 💖  So, it’s not only a weight loss ally, but also a powerful protector of your heart’s vitality. 💪  Found this helpful ? Like and share . . #cardio #hearthealth #cardiovascularealth #cardioworkout #weightlosss #fatlosshelp #coachonline #blackgirlfitness #blackgirlfitness #ﬁtfam #wellnesscoaching ","['cardio', 'cardioworkout', 'hearthealth', 'weightlosss', 'coachonline', 'blackgirlfitness', 'fatlosshelp', 'wellnesscoaching', 'cardiovascularealth']",7273175698817207594,49,0,coachheloooo,415
3,US,"Hey guys :) Push ups are one of my least favorite exercises, but I always make sure to incorporate them, (even if it's only a little), into my everyday workout circuit. Push ups have so many great benefits. If you aren't incorporating them in your workout routine now, I suggests you do! Enjoy💪🏽🫶🏼 #fitness #upperbodyworkout #hearthealth #getactive #gymgirl ","['fitness', 'getactive', 'gymgirl', 'upperbodyworkout', 'hearthealth']",7273164586436824366,150,1,itsasiamonettt,2536
0,US,#endoflifeplanning #healthcareworker #dementiadoula #hospice #painmanagement #narcotics #morphine #heartdisease #als #cancer #elderly #eldercare #oldage #terminaldisease #kidneydisease #endoflife #endoflifeeducation #endoflifecare #deathanddying #endoflifedoula #deathdoula #deatheducation #palliativecare #hospiceandpalliativecare ,"['als', 'cancer', 'narcotics', 'elderly', 'morphine', 'oldage', 'endoflife', 'heartdisease', 'kidneydisease', 'hospice', 'terminaldisease', 'painmanagement', 'palliativecare', 'healthcareworker', 'deathanddying', 'eldercare', 'endoflifecare', 'deathdoula', 'endoflifeplanning', 'deatheducation', 'endoflifedoula', 'hospiceandpalliativecare', 'endoflifeeducation', 'dementiadoula']",7273163449264344351,5,1,nhpoopqueen,869
0,US,Consistency is key!!  #fitnessmotivation #fitnessmotivation #fitnessvideos #cardioworkout #hearthealth #loseweightchallenge #fyp #explorepage ,"['cardioworkout', 'fyp', 'fitnessmotivation', 'explorepage', 'hearthealth', 'loseweightchallenge', 'fitnessvideos']",7273158225799777582,63,1,kjones9991,1727
2,US,Getting our community active and moving!!!#fyp #exercise #outdoors #fitandwaisted #fitnessmotivation #virtual #lifecoach #healthiswealth #healthyliving #statetostate #certifiedpersonaltrainer #pennsylvania #dayton #calisthenics #aquaticfitness #strengthandconditioning #hearthealth #heart,"['heart', 'outdoors', 'exercise', 'calisthenics', 'pennsylvania', 'fyp', 'dayton', 'virtual', 'healthiswealth', 'healthyliving', 'fitnessmotivation', 'lifecoach', 'strengthandconditioning', 'hearthealth', 'statetostate', 'certifiedpersonaltrainer', 'aquaticfitness', 'fitandwaisted']",7273153536035147050,22,0,datrainer2,523
0,US,"""🌟 Balancing Electrolytes: A Key to Holistic Wellness 🌟 In the grand symphony of our bodies, electrolytes play a crucial role. These tiny charged particles - sodium, potassium, calcium, magnesium - aren't just about keeping us hydrated; they're the conductors of our overall health orchestra. 🎶💧 💡 Let's break it down: 1️⃣ Mental Health: A balanced electrolyte profile fosters a balanced mind. Adequate levels help regulate neurotransmitters, promoting better mood and reducing stress. #MindBodyBalance #ElectrolyteCalm 2️⃣ Core Health: Our heart and muscles depend on electrolytes to function optimally. Potassium, for instance, helps maintain a healthy heart rhythm, while calcium keeps muscles strong. #HeartHealth #StrongMuscles 3️⃣ Bone Health: Calcium and magnesium aren't just for muscles; they're vital for strong bones too. An electrolyte imbalance can lead to bone issues down the road. #BoneStrength #HealthyBones 4️⃣ Overall Health: Think of electrolytes as the foundation of your well-being. They regulate hydration, support cellular function, and keep everything in check. When they're out of balance, your whole system can be thrown off. #HolisticHealth #BalanceIsKey So, how do you maintain this balance? 💪 🥦 Eat a balanced diet rich in electrolyte-rich foods. 💧 Stay hydrated - water is the ultimate electrolyte carrier. 🏋️‍♀️ Exercise regularly to keep your muscles and heart in top shape. 😌 Practice stress-reduction techniques for mental well-being. Remember, your #health is a symphony, and electrolytes are the conductors ensuring that every note is played to perfection. 🎵✨ #ElectrolyteBalance #WellnessJourney #HealthyLiving #MindBodySoul #NutritionMatters #StayHydrated #HealthyChoices #WellnessWarrior #BalanceIsKey #HolisticHealth #SelfCare""","['health', 'selfcare', 'stayhydrated', 'healthyliving', 'healthychoices', 'balanceiskey', 'mindbodysoul', 'strongmuscles', 'hearthealth', 'wellnessjourney', 'holistichealth', 'wellnesswarrior', 'bonestrength', 'nutritionmatters', 'healthybones', 'mindbodybalance', 'electrolytebalance', 'electrolytecalm']",7273152886702476586,1,0,zenbloomwellness,298
0,US,What happens after a family dinner is cut short by an emergency? Follow the action at St. Francis Hospital & Heart Center. WATCH Episode 2 now: https://bit.ly/3OVuKAD THE HEART OF ST. FRANCIS | NOW STREAMING | A 5-part docuseries #Mediflix #TheHeartOfStFrancis #StFrancisHospital&HeartCenter #HeartHealth,"['hearthealth', 'mediflix', 'theheartofstfrancis', 'stfrancishospitalheartcenter']",7273147242314222891,0,1,mediflix,206
0,US,"3 Ways to Protect your Heart!  * EAT HEALTHY - it’s actually very easy, and fun to eat a healthy balanced meal! Research the things that you love, and find healthier alternatives.  Example: instead of milk chocolate, try dark chocolate with strawberries! Delicious and full of antioxidants  * STAY ACTIVE - whether its walking in the park or doing Zumba at home, there are many ways to stay active!  Even if its 20 minutes a day! ♥️ Last but not least.. * KEEP YOUR LUNGS CLEAR - try your best to stay out of smokes way. 2nd hand smoke is just as bad for your heart as smoking directly. Do what you can to avoid it!  Let us know how you keep your heart healthy!  #HEARTOFAGIANTSHOP #hearthealth #athliesurestyle #brandambassador #healthyliving #healthiswealth #happyheart #happyhearthappylife😊♥️💕 #heartdiseaseawareness #hearthealthfoundation #chdawarness ","['healthiswealth', 'happyheart', 'healthyliving', 'hearthealth', 'brandambassador', 'chdawarness', 'heartdiseaseawareness', 'athliesurestyle', 'happyhearthappylife😊♥️💕', 'hearthealthfoundation', 'heartofagiantshop']",7273146893830720814,3,3,heartofagiant.shop,224
2,US,#saltshaker75 #drsalt #edutok #food #mentalhealth #xyzbca #duet #gaming #dance #dúo #comedia #cute #humor #humour #love #capcut #stitch #fun #funny #viral #instagram #tiktok #rsv #cancerawareness #heartdisease #stroke #family #famous #familia #familyguy #edutok #edit #parati #pourtoi #police #pov #perte #prank #pubgmobile #pubg #paratii #pet #dog #doubleexposure #dogsoftiktok #dogs #cat #catsoftiktok #cats #catlover #f #fyp #foryou #fypシ #fy #fypage #fypシ゚viral #fürdich #funnyvideos #couple #couplegoals #couples #storytime #story #gamer #girls #girl #mom #momsoftiktok #money #komedi #keşfet #kesfet #kpop #school #scary #horror #inflammationrelief #joker #greenscreen #goviral ,"['fun', 'edit', 'school', 'love', 'dance', 'family', 'cats', 'cute', 'funny', 'food', 'girl', 'mom', 'dogs', 'dog', 'girls', 'instagram', 'money', 'kpop', 'horror', 'cat', 'scary', 'story', 'stitch', 'pet', 'prank', 'famous', 'familyguy', 'police', 'couple', 'f', 'gamer', 'couples', 'joker', 'gaming', 'stroke', 'humor', 'viral', 'tiktok', 'familia', 'duet', 'storytime', 'foryou', 'couplegoals', 'parati', 'humour', 'funnyvideos', 'catlover', 'comedia', 'goviral', 'fy', 'pov', 'fyp', 'mentalhealth', 'komedi', 'cancerawareness', 'greenscreen', 'heartdisease', 'doubleexposure', 'pourtoi', 'fürdich', 'perte', 'rsv', 'paratii', 'kesfet', 'pubg', 'dúo', 'keşfet', 'dogsoftiktok', 'PUBGMOBILE', 'catsoftiktok', 'fypage', 'momsoftiktok', 'edutok', 'fypシ', 'xyzbca', 'drsalt', 'inflammationrelief', 'capcut', 'fypシ゚viral', 'saltshaker75']",7273145822269885742,29,10,lovedrsalt,671
1,US,.⁣ .⁣ .⁣ .⁣ .⁣ #dothefknwork #hearthealth #heartfailureawarenessweek #dothefknwork #invisibleillness #openheartsurgery #hearttransplantjourney #heartfailurewontstopme #heartfailure #heartfailurepatient #hearttransplant #medical #cardiology #chronicillness #iwillsurvive #godsplan #hesstillworkingonme #75hardchallenge #75hard ,"['iwillsurvive', 'medical', 'godsplan', 'chronicillness', 'openheartsurgery', 'hearttransplant', 'invisibleillness', 'cardiology', 'hearthealth', 'heartfailure', '75hard', '75hardchallenge', 'hesstillworkingonme', 'heartfailurepatient', 'dothefknwork', 'hearttransplantjourney', 'heartfailureawarenessweek', 'heartfailurewontstopme']",7273141107448499498,16,0,biggmikeinwv,263
0,US,Menopause and cholesterol #menopause #cholesterol #hormones #inflammation #hearthealth #heartdisease #drnathanthompson #thewellnessway #fyp #yorkvilleillinois ,"['hormones', 'fyp', 'heartdisease', 'cholesterol', 'hearthealth', 'inflammation', 'menopause', 'yorkvilleillinois', 'thewellnessway', 'drnathanthompson']",7273140821556268331,14,0,nathanthompsondc,558
0,US,Myth or fact?? Does gum disease only effect your mouth or does it effect your whole body? Watch this weeks dental tip to find out!!  #dentaltip #wednesdayfacts #gumdisease #dental #tomsriverlocal #local #healthygums #cancer #diabetes #heartdisease #healthylifestyle #cleanteeth #cleangums #dentist #femaledentist #dentaltok #dentistoftiktok ,"['cancer', 'diabetes', 'dentist', 'cleanteeth', 'local', 'healthylifestyle', 'dental', 'heartdisease', 'healthygums', 'gumdisease', 'femaledentist', 'dentaltip', 'dentistoftiktok', 'cleangums', 'tomsriverlocal', 'wednesdayfacts', 'dentaltok']",7273139308758879531,4,0,dwawt222,650
13,US,#train #failure #gymtraining #openbodybuilding #bikini  #adibiarmy #hearthealth #wellness #amazon #bookrelease  #kindle #gearedup #fitness #bodybuilding #classicphysique #bikini #ifbb #npc #seromax #trainhard #gymtime #fitbody #contestprepcoach #eatbig #dallas #ripped #coach #dietitian #results #dominate ,"['train', 'kindle', 'dallas', 'fitness', 'coach', 'gymtime', 'bodybuilding', 'failure', 'bikini', 'trainhard', 'amazon', 'npc', 'ripped', 'results', 'fitbody', 'wellness', 'dominate', 'eatbig', 'ifbb', 'dietitian', 'gearedup', 'classicphysique', 'gymtraining', 'hearthealth', 'bookrelease', 'contestprepcoach', 'openbodybuilding', 'adibiarmy', 'seromax']",7273139223262252330,131,2,armonadibi,6314
52,US,How Many Pushups You Can Correlates with Your Cardiovascular Risk #holistichealth #cardiovascular #pushupchallenge #hearthealth #fatherhood #fitnesstips ,"['fatherhood', 'pushupchallenge', 'fitnesstips', 'hearthealth', 'cardiovascular', 'holistichealth']",7273138959629192491,78,10,joelevancoaching,9583
16,US,#goodvibes #spreadinglove #joy #keep going #hearthealth   #love💞jar ,"['joy', 'keep', 'goodvibes', 'spreadinglove', 'hearthealth', 'love💞jar']",7273136852322749739,27,0,thelovejar,344
62,US,Asymptomatic metabolic syndrome associated with increase in nonfatal cardiovascular events and all cause mortality #fyp #medicine #viral #doctor #femaledoctor #cardiologist #cardiology #heart #cardio #hearthealth #cardiovascularhealth #metabolicsyndrome #metabolicsyndromeisreversible #preventativemedicine ,"['heart', 'doctor', 'cardio', 'viral', 'medicine', 'fyp', 'cardiology', 'hearthealth', 'cardiologist', 'femaledoctor', 'cardiovascularhealth', 'metabolicsyndrome', 'preventativemedicine', 'metabolicsyndromeisreversible']",7273130102328741163,206,8,abeerberry1,4611
5,US,"Almost every heart rate monitor, smart watch has HRV built in. If not you can find them for $20 on Amazon or download an ok App. Long term tracking is ideal, understanding your baseline, but also monitoring during stress of any kind and seeing how the body regulates during those times. The more you understand the more aware you become and the better you get at regulating on demand. Do you monitor HRV, sleep, body temperature, steps, training, resting heart rate? What other biomarkers do you monitor and track? #hrv #heartrate #hearthealth #burnout #recovery #biohackingsuccess #biohacker #athleterecovery ","['burnout', 'recovery', 'heartrate', 'hrv', 'hearthealth', 'biohacker', 'athleterecovery', 'biohackingsuccess']",7273128796511833386,7,0,thegravitycollective,557
37,US,Replying to @Glenda K. Salyers Ch #hughcholesterol leads to #heartdisease which is the leading cause of 💀 in the US and most western countries. 💔,"['heartdisease', 'hughcholesterol']",7273127991675243818,17,0,veganphysicaltherapydoc,393
4,US,#HealthHeroes #ER #fyp #hearthealth ♥️ #gotothedoctor 🙏🏽 #laughteristhebestmedicine ,"['er', 'fyp', 'laughteristhebestmedicine', 'gotothedoctor', 'hearthealth', 'healthheroes']",7194967711523523886,18,0,cat_te7,584
0,US,Todays Tip: Take Care of Your Heart! #hearthealth #healthyhearthabits #heart ,"['heart', 'hearthealth', 'healthyhearthabits']",7194960146705960234,0,0,summitcoverealty,28
1,US,#rightrice #ricealternative #grains #easyhealthyrecipes #easyhealthy #rice #sidedish #beans #peaprotein #Cardiac #Cardiacrehab #diet #Iwanttohelp #cardiacarrest #cardiacsurgery #cardiacdiet #cardiacrespiratory #cardiacrehabspecialist #cardiacrehabdiet #cardiacrehabdietitian #heartnutrition #hearthealthy #hearthealth #cardiacrehabilitation #heart #hearthealthy #heartdiet #diet #Iwanttohelp #cardiacarrest #cardiacsurgery #cardiacdiet #cardiacrespiratory #probiotics #prebiotics #goodgut #goodbacteria #immunity #balanced #healthyfood #balanceddiet #magnesium #GABA #nosupplements #magnesium  #iron #immunesystem #immunesystembooster #zinc #brainandgutconnection #brainhealth #insolublefiber #resistantstarch #diabetes #htn #heart #hearthealthy #healthyheart #chronicillness #betterfood #industrialfood #rethinkfood @nest_and_nutrition #metabolicbalance #metabolicconditioning #metabolicsyndrome #bvitamins #cardiacrehabspecialist #cardiacrehabdiet #cardiacrehabdietitian #heartnutrition #hearthealthy #hearthealth  #eatlean #eatleanprotein #following #viral #viraltiktok #food #viralfood #foodviral #thebest #dietitiansoftiktok @right.rice #dietitianapproved #greatfood #dietitianapprovedsnack #approvedbythedietitian  #followforless #following #nutritiontips #nutrition #lowcarb #lowercarb #plantbased #vegan #vegetarian #plants #omega3 ,"['food', 'vegan', 'heart', 'viral', 'thebest', 'rice', 'beans', 'plants', 'iron', 'diet', 'zinc', 'diabetes', 'nutrition', 'immunity', 'healthyfood', 'vegetarian', 'following', 'htn', 'cardiacarrest', 'chronicillness', 'sidedish', 'gaba', 'omega3', 'greatfood', 'iwanttohelp', 'balanced', 'magnesium', 'lowcarb', 'cardiac', 'healthyheart', 'plantbased', 'grains', 'betterfood', 'hearthealth', 'balanceddiet', 'hearthealthy', 'immunesystem', 'metabolicconditioning', 'eatlean', 'probiotics', 'viralfood', 'viraltiktok', 'cardiacsurgery', 'nosupplements', 'foodviral', 'immunesystembooster', 'bvitamins', 'prebiotics', 'nutritiontips', 'cardiacrehab', 'brainhealth', 'cardiacrehabilitation', 'peaprotein', 'easyhealthy', 'resistantstarch', 'metabolicsyndrome', 'goodbacteria', 'dietitianapproved', 'dietitiansoftiktok', 'rightrice', 'cardiacdiet', 'ricealternative', 'easyhealthyrecipes', 'lowercarb', 'goodgut', 'metabolicbalance', 'heartdiet', 'heartnutrition', 'insolublefiber', 'industrialfood', 'followforless', 'brainandgutconnection', 'cardiacrespiratory', 'rethinkfood', 'dietitianapprovedsnack', 'cardiacrehabspecialist', 'cardiacrehabdiet', 'cardiacrehabdietitian', 'eatleanprotein', 'approvedbythedietitian']",7194956096690212138,13,0,nest_and_nutrition,335
0,US,"Add HighBe Magnesium to your supplement regimen, HighBe.org to shop!  HighBe Magnesium is a highly absorbable form of magnesium Glycinate that was formulated to avoid adverse gastrointestinal reactions while delivering a sufficient quantity of elemental magnesium. We need magnesium to maintain a healthy response to stress, for muscle relaxation, for heart health, and many other functions in the body. Caffeine and stress use up the magnesium reserves we build from our daily diet and can cause anxiety and a lower resilience to stress. This makes Magnesium an essential element to add to a supplement regimen.  #HighBe #vitamins #nutrients #magnesium #stress #stressrelief #stressresponse #anxiety #health #womenshealth #menshealth #relax #calm #supplements #muscles #relaxation #hearthealth #diet #essential #element #supplement #doctor #medicine #holisticmedicine #functionalmedicine #healthtips #healthylifestyle #stressresilience #vibranthealth ","['muscles', 'health', 'doctor', 'stressrelief', 'stress', 'relax', 'calm', 'medicine', 'relaxation', 'anxiety', 'diet', 'essential', 'healthylifestyle', 'nutrients', 'vitamins', 'element', 'menshealth', 'supplements', 'healthtips', 'magnesium', 'supplement', 'hearthealth', 'womenshealth', 'holisticmedicine', 'highbe', 'vibranthealth', 'stressresponse', 'functionalmedicine', 'stressresilience']",7194954570232073515,4,0,highbeofficial,172
6,US,6 months 💪🏻 #heartdisease #heartattacksurvivor #scadsurvivor #hearthealthmatters ,"['heartdisease', 'heartattacksurvivor', 'scadsurvivor', 'hearthealthmatters']",7194948553620426030,82,8,carrie.frankie,4684
64,US,Madison is sitting up for the first time after open heart #surgery at @nortonchildrens. She was born with congenital heart disease and had her aortic valve and mitral valve replaced. She is doing a lot better now and is even working towards her educational goals! #heartdisease #kidsoftiktok #hospitaltiktoks ,"['surgery', 'heartdisease', 'kidsoftiktok', 'hospitaltiktoks']",7194945210219023658,1627,14,cmnhospitals,70257
6,US,#adibiarmy #forceeating #eatfood #foodtiktoke #gettinghuge #bigmuscles #digestivesystem #guthealth #trt #seromax #bestcoach #npcjudge #dietitian #stim #preworkouts #highstim #hearthealth #toxic #bodybuilding #fitnesslies #supplementsthatwork #bodybuilding #rxmuscle ,"['toxic', 'bodybuilding', 'stim', 'eatfood', 'dietitian', 'bestcoach', 'trt', 'bigmuscles', 'forceeating', 'digestivesystem', 'hearthealth', 'guthealth', 'gettinghuge', 'preworkouts', 'supplementsthatwork', 'fitnesslies', 'highstim', 'npcjudge', 'adibiarmy', 'seromax', 'rxmuscle', 'foodtiktoke']",7194944280056679726,74,2,armonadibi,9463
10,US,My heart healthy lunch today! Getting my food on point. #hearthealth #heartattack #healthy #healthyliving #plantbased #vegan #lgbtq ,"['vegan', 'healthy', 'heartattack', 'lgbtq', 'healthyliving', 'plantbased', 'hearthealth']",7194940665028103470,207,7,tracy_on_the_move,36311
2,US,It’s issues in your tissues 💯 Wolfe Non-Surgical for Heart Release for emotional and physical healing. You can learn more at NWPworldtour.com  #hearthealingprocess #emotionalblocks #emotionalhealing #innerchildhealing #selflovejourney #bigpharmabigproblem #selfcareishealthcare #selfhealingjourney #selfhealingtools #heartdiseaseawareness #hearthealth ,"['hearthealth', 'selflovejourney', 'heartdiseaseawareness', 'emotionalhealing', 'bigpharmabigproblem', 'selfhealingjourney', 'selfhealingtools', 'selfcareishealthcare', 'innerchildhealing', 'emotionalblocks', 'hearthealingprocess']",7194934866289610030,45,1,drdarrellwolfe,1226
1,US,hold my beer #health #covid #surprise #stresstest #hearthealth #life ,"['life', 'health', 'surprise', 'stresstest', 'hearthealth', 'covid']",7194930606394953002,17,0,booksabound11,252
1,US,"𝚆𝚎𝚊𝚛 𝚁𝙴𝙳 𝚘𝚗 𝙵𝚛𝚒𝚍𝚊𝚢, 𝙵𝚎𝚋𝚛𝚞𝚊𝚛𝚢 𝟹𝚛𝚍 𝚝𝚘 𝚑𝚎𝚕𝚙 𝚛𝚊𝚒𝚜𝚎 𝚊𝚠𝚊𝚛𝚎𝚗𝚎𝚜𝚜 𝚘𝚏 𝙲𝙷𝙳, 𝚌𝚘𝚗𝚐𝚎𝚗𝚒𝚝𝚊𝚕 𝚑𝚎𝚊𝚛𝚝 𝚍𝚒𝚜𝚎𝚊𝚜𝚎. Wear red for all the heart warriors,  sweet angel heart warriors, and for all who are affected by heart disease! 𝐖𝐞𝐚𝐫 𝐑𝐄𝐃 𝐨𝐧 𝐅𝐫𝐢𝐝𝐚𝐲. ❤️  Special thanks to our local Valdosta @starbucks!  #heart #heartdisease #heartdiseaseawareness #chd #chdawareness #chdwarrior #chdangel #warrior #heartwarrior #brexton #brextonoquendo #brextonfund #brextonstrong #brextonlove #brextonthewarrior #coffee #love #wearred #wearredday ","['love', 'heart', 'coffee', 'warrior', 'wearred', 'chd', 'heartdisease', 'chdawareness', 'wearredday', 'heartwarrior', 'chdwarrior', 'brexton', 'heartdiseaseawareness', 'chdangel', 'brextonfund', 'brextonthewarrior', 'brextonoquendo', 'brextonlove', 'brextonstrong']",7194929906013277482,11,5,thebrextonfoundation,336
21,US,"Pass the salt! 🧂 Salt grains may be small, but they could be the difference between having a heart attack and not having one. Make sure you have a moderate amount of healthy salt in your diet for delicious meals and a healthier body! #healthydiet #healthydiet #strokerisk #heartattack #hearthealth #seasalt","['heartattack', 'seasalt', 'healthydiet', 'hearthealth', 'strokerisk']",7194918784136645931,575,190,drlivingood,25299
5,US,super simple mini watercolor idea🌲🌙 I hate that glitter paint never looks as pretty on camera as it does in person #watercolor #art #capavo #storytime #heartdisease #vtach #defibrillator #caraccident #trauma #traumatok #diy ,"['art', 'diy', 'storytime', 'trauma', 'watercolor', 'caraccident', 'heartdisease', 'defibrillator', 'vtach', 'traumatok', 'capavo']",7194917841831726378,45,0,capavo,799
0,US,#postworkout #postworkoutsnack #heathysnack #kefir #rolledouts #prebiotics #probiotics #viraltips #cook #fruit #polyphenols #fiber #Cardiac #Cardiacrehab #diet #Iwanttohelp #cardiacarrest #cardiacsurgery #cardiacdiet #cardiacrespiratory #cardiacrehabspecialist #cardiacrehabdiet #cardiacrehabdietitian #heartnutrition #hearthealthy #hearthealth #cardiacrehabilitation #heart #hearthealthy #heartdiet #diet #Iwanttohelp #cardiacarrest #cardiacsurgery #cardiacdiet #cardiacrespiratory #probiotics #prebiotics #goodgut #goodbacteria #immunity #balanced #healthyfood #balanceddiet #magnesium #GABA #nosupplements #magnesium  #iron #immunesystem #immunesystembooster #zinc #brainandgutconnection #brainhealth #insolublefiber #resistantstarch #diabetes #htn #heart #hearthealthy #healthyheart #chronicillness #betterfood #industrialfood #rethinkfood @nest_and_nutrition #metabolicbalance #metabolicconditioning #metabolicsyndrome #bvitamins #cardiacrehabspecialist #cardiacrehabdiet #cardiacrehabdietitian #heartnutrition #hearthealthy #hearthealth  #eatlean #eatleanprotein #following #viral #viraltiktok #food #viralfood #foodviral #thebest #dietitiansoftiktok #illvefood #ilovetoeatgoodfood #goodeats #easy #easytomake #takeitslow #dietitianapproved #homemadekefir #homemade #madefromscratch #dietitianapprovedsnack  #approvedbythedietitian  ,"['fruit', 'food', 'heart', 'cook', 'easy', 'postworkout', 'goodeats', 'viral', 'thebest', 'takeitslow', 'iron', 'diet', 'zinc', 'diabetes', 'immunity', 'healthyfood', 'homemade', 'following', 'htn', 'cardiacarrest', 'easytomake', 'chronicillness', 'gaba', 'iwanttohelp', 'fiber', 'balanced', 'magnesium', 'madefromscratch', 'heathysnack', 'cardiac', 'kefir', 'healthyheart', 'betterfood', 'hearthealth', 'postworkoutsnack', 'balanceddiet', 'hearthealthy', 'immunesystem', 'metabolicconditioning', 'eatlean', 'probiotics', 'viralfood', 'viraltiktok', 'cardiacsurgery', 'nosupplements', 'foodviral', 'immunesystembooster', 'bvitamins', 'prebiotics', 'cardiacrehab', 'brainhealth', 'cardiacrehabilitation', 'viraltips', 'polyphenols', 'ilovetoeatgoodfood', 'resistantstarch', 'metabolicsyndrome', 'goodbacteria', 'dietitianapproved', 'dietitiansoftiktok', 'cardiacdiet', 'illvefood', 'goodgut', 'metabolicbalance', 'heartdiet', 'homemadekefir', 'heartnutrition', 'insolublefiber', 'industrialfood', 'brainandgutconnection', 'cardiacrespiratory', 'rethinkfood', 'dietitianapprovedsnack', 'cardiacrehabspecialist', 'cardiacrehabdiet', 'cardiacrehabdietitian', 'eatleanprotein', 'approvedbythedietitian', 'rolledouts']",7194914863423098158,6,0,nest_and_nutrition,189
0,US,Example 1: freezer stored oatmeal protein balls for energy and lactation support 💪#erikamoon #mamamoon #mamahood #SAHM #momsoftiktok #twoundertwo #extendedbreastfeeding #tandemfeeding #postpartum #attachmentparenting #breastfeeding #nursing #heartmama #healing #hearthealth #QuakerPregrain ,"['postpartum', 'nursing', 'healing', 'breastfeeding', 'sahm', 'mamamoon', 'hearthealth', 'mamahood', 'erikamoon', 'twoundertwo', 'extendedbreastfeeding', 'momsoftiktok', 'attachmentparenting', 'tandemfeeding', 'heartmama', 'QuakerPregrain']",7194913344237669674,38,0,erikalehmanmoon,743
0,US,Weekday health routine #routine #healthroutine #dailyvlog #dailyroutine #healthylifestyle #health #heartdisease #heart #alkalinefood #wellness #naturalhealing #eatcleanstaylean #fitness #feedthecells #naturalingredients #naturalhealer #drsebiapproved #healthy  #healthbenefits #cardiology #healthyliving #cardio #doctors #mealprep #holisticnutrition #eatrealfood #nutrition #weightloss #autoimmune #autoimmunedisease #inflammationrelief,"['heart', 'fitness', 'healthy', 'routine', 'health', 'cardio', 'weightloss', 'doctors', 'nutrition', 'dailyroutine', 'dailyvlog', 'wellness', 'healthylifestyle', 'healthbenefits', 'mealprep', 'healthyliving', 'heartdisease', 'autoimmunedisease', 'autoimmune', 'naturalhealing', 'cardiology', 'eatrealfood', 'naturalingredients', 'eatcleanstaylean', 'holisticnutrition', 'naturalhealer', 'alkalinefood', 'healthroutine', 'drsebiapproved', 'inflammationrelief', 'feedthecells']",7194912557218483499,20,1,dandy_danniel,445
1,US,"All questions that are answered in the comments will be graded 🤓 and will tell you the correct answer.  🫀More notes on heart valves? Read below ⬇️ 💭 Glad to see you’re taking the time on social media to review notes. The endless scrolling can sometimes psyche you out - this is why we are here to bring you back into rhythm. Follow us & like this post so our posts are in front of you more often - to review. 👉🏼  REV MED ✅ Atrioventricular valves The tricuspid valve and mitral (bicuspid) valve. They are located between the atria and the corresponding ventricle. Tricuspid valve – located between the right atrium and the right ventricle (right atrioventricular orifice). It consists of three cusps (anterior, septal, and posterior), with the base of each cusp anchored to a fibrous ring that surrounds the orifice. Mitral valve – located between the left atrium and the left ventricle (left atrioventricular orifice). It is also known as the bicuspid valve because it has two cusps (anterior and posterior). Like the tricuspid valve, the base of each cusp is secured to a fibrous ring that surrounds the orifice.  ✅ Semilunar valves Pulmonary valve – located between the right ventricle and the pulmonary trunk (pulmonary orifice). The valve consists of three cusps – left posterior, right posterior, and anterior (named by their position in the fetus before the heart undergoes rotation). Aortic valve – located between the left ventricle and the ascending aorta (aortic orifice). The aortic valve consists of three cusps – right anterior left anterior and posterior. *The left and right aortic sinuses mark the origin of the left and right coronary arteries. As blood recoils during ventricular diastole, it fills the aortic sinuses and enters the coronary arteries to supply the myocardium.  #heart #cardiology #hearthealth #valvereplacement #surgery #medschool #usmle #usmlestep1 #heartvalves #REVmed #revmedicine #anatomy #anatomyandphysiology #medicine #cardiologist #studygram #medico #nclex #heartdoctor","['heart', 'medicine', 'surgery', 'anatomy', 'medschool', 'medico', 'cardiology', 'nclex', 'hearthealth', 'cardiologist', 'studygram', 'heartdoctor', 'usmle', 'anatomyandphysiology', 'valvereplacement', 'usmlestep1', 'heartvalves', 'revmed', 'revmedicine']",7194901932945722667,35,1,rev.med,871
